date;VVD;VVD.low;VVD.high;PVV;PVV.low;PVV.high;CDA;CDA.low;CDA.high;D66;D66.low;D66.high;GL;GL.low;GL.high;SP;SP.low;SP.high;PvdA;PvdA.low;PvdA.high;CU;CU.low;CU.high;PvdD;PvdD.low;PvdD.high;50PLUS;50PLUS.low;50PLUS.high;SGP;SGP.low;SGP.high;Denk;Denk.low;Denk.high;FvD;FvD.low;FvD.high;PvdT;PvdT.low;PvdT.high
2020-07-30;0.258892879806998;0.247956032483243;0.269500157031273;0.098381145135471;0.0903368404907011;0.106502181168744;0.1048357015707;0.0980404045212954;0.111568663043709;0.0813518268395795;0.0752558145836542;0.0870903303968939;0.0908675326084076;0.0862312500029754;0.0955681116841769;0.0666905954051422;0.0611032707193327;0.0727263379789039;0.0867290803117212;0.0809005210250137;0.0927218477454157;0.0430750988187895;0.0399381781686405;0.0460337341686142;0.0329860837066504;0.030349375913279;0.0354489920420281;0.015313924430306;0.0103763992737834;0.0204852469584657;0.0237681559826494;0.0226368381283677;0.0250110941483342;0.00881817777195156;0.00566020230178753;0.0120323728832902;0.0731178179526411;0.0639490231227657;0.0822506224421308;0.00532287978257883;0.00219331639283707;0.00854528700373066
2020-07-31;0.259189263876854;0.248436168169738;0.269922226259595;0.0985650363319608;0.0904119396616479;0.106705495360991;0.104850795623595;0.0981897228976379;0.111735900694088;0.0814748943996108;0.075642570499895;0.0872801468466224;0.0908570962457101;0.0860690109678618;0.0955860001100124;0.066657544244015;0.0609173504802343;0.0724530004167199;0.086670204572334;0.0808664916187006;0.0925499514856786;0.0431108105032758;0.0399703040476783;0.0461048956630367;0.0329158776943455;0.0302211143310983;0.0354184202576975;0.0149213233669349;0.00984234510354923;0.0202817786691111;0.0237372311415428;0.0226114339005666;0.0250053521627465;0.00879625035375529;0.00554598959088914;0.011964279821376;0.0730845937580023;0.0636023285435221;0.0825482620922796;0.00534597876321144;0.00217935758770964;0.00871102275427739
2020-08-01;0.259486390106715;0.248820008395577;0.270046970103436;0.0987115373312316;0.0907003315398086;0.106792092299676;0.10489636948931;0.0983597135895692;0.111593092533539;0.0815912624088782;0.0757296637982146;0.0874815150938002;0.0908609261929966;0.0861228683230588;0.0954455334752088;0.0666163032068534;0.060782457307895;0.0723840789517857;0.0866149403608751;0.0809433746266404;0.0924448028704439;0.043152540073571;0.040050503113162;0.0462004804346791;0.0328420996543005;0.0301787323053156;0.0353545915284099;0.0145562996277394;0.00969056185144518;0.0195462259185775;0.0237123003380932;0.0225997305854134;0.0249295164834153;0.00879534172955838;0.00557265493867888;0.0119053490169289;0.0730015459118354;0.063490985232837;0.0825423837878975;0.00537546460046278;0.00205569226087358;0.00874317343340432
2020-08-02;0.25975078808522;0.248723722958472;0.270211444678348;0.0988632367098749;0.0906539792750164;0.106862893155222;0.104947772650393;0.0984026498821587;0.111400189828811;0.0817293944661182;0.0758682495385491;0.0874994489230286;0.090887264987911;0.0862467663349809;0.0953576824713614;0.0665973507106778;0.0607357303135146;0.0725500444062376;0.0865628731474932;0.0806889775389454;0.0921951640073544;0.0431910942329576;0.0400607541379922;0.0462636609990289;0.0327636810533725;0.0301302991706005;0.0352802328999977;0.0141994769265269;0.00918651363262771;0.0192199479550341;0.023678828085407;0.0225774870203315;0.0248797543456748;0.00878473773510385;0.00553243628302373;0.0119209796256821;0.0729045529437491;0.0636700374288704;0.0820978097265843;0.005392173235516;0.00214817943073846;0.00883040769373505
2020-08-03;0.260043052897404;0.248982098697206;0.270505428546743;0.0989664259970491;0.0908128863024397;0.107139436887648;0.104987602051635;0.0984258728661815;0.111344972733915;0.081817011898203;0.0759616049008549;0.0876665683246557;0.0908997523752581;0.0862593919126175;0.0953841492319405;0.0665338665198709;0.0608368907488217;0.0721701293665411;0.0864906819562818;0.0806988461430955;0.0921748517566896;0.0432282845700956;0.040242388626698;0.0461380151805715;0.0326934028223355;0.0300116952131066;0.0352295353823891;0.013823185997955;0.00903445918450648;0.0188061783651595;0.023650103252638;0.0225181151090584;0.0248344361307988;0.00876051383188795;0.00567182002033653;0.0117821347918048;0.0727809568537769;0.0636209863335789;0.082004451648358;0.00540810264034142;0.00216301836918818;0.00873117837047616
2020-08-04;0.260270084996261;0.249484310774703;0.270644244601842;0.0991146597833657;0.0910905698802646;0.107158976799355;0.105008489501464;0.0984940034689733;0.11157958959133;0.0819868132659566;0.0762495326524574;0.087793275090712;0.0909061630790707;0.0863509224950819;0.0954521851091392;0.0664817218204787;0.0609411612725618;0.0719996698432851;0.086442485886096;0.0807666324644957;0.092026037415945;0.0432557084560987;0.0402253520342643;0.0462144226333948;0.0326248438388756;0.0299581889848929;0.0350898518443447;0.013474322491177;0.00876839810849123;0.0180602702615551;0.0236211559687579;0.0225095972625388;0.0248149355065654;0.00874915392884377;0.0055908768065022;0.0117536052944146;0.0727956866854769;0.0637231688648179;0.0816080323694803;0.00543078317875938;0.00223757834996658;0.00871293008785714
2020-08-05;0.260546094991705;0.249843516838806;0.270914485317392;0.0993076714810679;0.0916082217629323;0.107013830132536;0.105050355177345;0.0986344639805572;0.111676564946825;0.0821010830117563;0.0763610200866489;0.0877406577705082;0.0909215732506273;0.0863695823625738;0.0954977989772675;0.0664289967659841;0.0609286564252096;0.0719015679779742;0.0864009342109453;0.080785426578124;0.0920398775522916;0.0432771014794292;0.0402804120400007;0.0462409604552862;0.032555136648963;0.0298265691387292;0.0350065947483383;0.0131039326344251;0.00874613709469001;0.0173706179830066;0.0235924017413493;0.0224710600239919;0.0247811763280778;0.00873522765506856;0.00573157845187341;0.0117489336995076;0.0728033489513048;0.0640476189398952;0.0815166889661433;0.00547010530651897;0.00240259404494012;0.0086519697265066
2020-08-06;0.260771727915497;0.250662060248405;0.270581317793343;0.0993967610625178;0.0917263070266827;0.107059943433072;0.105092312065005;0.0985397844289398;0.111751495141016;0.0821971026136537;0.0766455832222789;0.0877273661615783;0.0909353093920573;0.0864241998449314;0.0954322909371816;0.066360549902048;0.0610652692530458;0.0717192425257056;0.0863507789846359;0.0806904852381483;0.0920990133906976;0.0433059963945229;0.0402911815749356;0.046287238395356;0.0324689717990248;0.0297604074097998;0.0349708436005044;0.0127480598961949;0.0088629369595603;0.0167287183144752;0.0235568050216249;0.0224073216380547;0.0247293892767915;0.008717011347044;0.0057424129561125;0.0117709070190472;0.0727437042964836;0.0646248972690907;0.0808822385397401;0.00547836890006102;0.00249981895630394;0.00839371942944193
2020-08-07;0.260942260186101;0.25112843910319;0.270728687555906;0.0995844721782275;0.0924882039364875;0.107179565738311;0.105164898200734;0.0987755792646517;0.111817234133532;0.0822979241031251;0.076920031336455;0.0876235499272529;0.0909495152471514;0.0865305780327204;0.095348294908493;0.06632578126752;0.0611814593514492;0.0715515186579758;0.0862967164473498;0.0808507045438611;0.0918502382416037;0.0433443572961325;0.0403611000219077;0.0463006064627954;0.0323895261422593;0.0296855129409496;0.0348147931731899;0.0123572446815629;0.00888548707148477;0.0158002484594934;0.0235263100386364;0.0223983127105023;0.0246803582758159;0.00870573142280333;0.00581054121432388;0.01162857188791;0.0727123662703789;0.0650893636074862;0.0803687470802298;0.00551707468218884;0.00259380910626337;0.00835940748905186
2020-08-08;0.261147453122068;0.251532129638562;0.270299918028313;0.0997005701250348;0.0930604692559763;0.106582585633622;0.105212480874072;0.0990705301858259;0.111430229738696;0.082410720227197;0.077374930433092;0.0874363964325949;0.0909893436865815;0.0866808003608417;0.0953110443291654;0.0662847856480749;0.0611750735428419;0.0714866745923359;0.0862702806032036;0.0809111895140317;0.0915014226289407;0.0433833250788976;0.0404052436278797;0.046308781464368;0.0323109086272679;0.0296897906354775;0.0348109385546223;0.0120195133903564;0.00929026187448853;0.0148179507492606;0.0234940001522024;0.022363271910282;0.024628457692175;0.00869626230376;0.0059368336668691;0.0115654970175277;0.0726163311592082;0.0655273720676159;0.0795457443830211;0.00556154396436312;0.00266424623295834;0.0081501894605962
